date,variable,stream,value,se
2018-09-01,,QPB,0.27746875,
2018-09-02,,QPB,0.269114583,
2018-09-03,,QPB,0.283239583,
2018-09-04,,QPB,0.310614583,
2018-09-05,,QPB,0.286885417,
2018-09-06,,QPB,0.270052083,
2018-09-07,,QPB,0.258979167,
2018-09-08,,QPB,0.253729167,
2018-09-09,,QPB,0.251541667,
2018-09-10,,QPB,0.249583333,
2018-09-11,,QPB,0.24803125,
2018-09-12,,QPB,0.24559375,
2018-09-13,,QPB,0.253572917,
2018-09-14,,QPB,0.294927083,
2018-09-15,,QPB,0.291114583,
2018-09-16,,QPB,0.2594375,
2018-09-17,,QPB,0.251072917,
2018-09-18,,QPB,0.249166667,
2018-09-19,,QPB,0.245635417,
2018-09-20,,QPB,0.2504375,
2018-09-21,,QPB,0.243010417,
2018-09-22,,QPB,0.243770833,
2018-09-23,,QPB,0.241895833,
2018-09-24,,QPB,0.243708333,
2018-09-25,,QPB,0.371416667,
2018-09-26,,QPB,0.29034375,
2018-09-27,,QPB,0.265072917,
2018-09-28,,QPB,0.3344375,
2018-09-29,,QPB,0.393989583,
2018-09-30,,QPB,0.301354167,
2018-10-01,,QPB,0.273447917,
2018-10-02,,QPB,0.263604167,
2018-10-03,,QPB,0.258802083,
2018-10-04,,QPB,0.2544375,
2018-10-05,,QPB,0.3155625,
2018-10-06,,QPB,0.328520833,
2018-10-07,,QPB,0.289114583,
2018-10-08,,QPB,0.274427083,
2018-10-09,,QPB,0.334708333,
2018-10-10,,QPB,0.316708333,
2018-10-11,,QPB,0.281739583,
2018-10-12,,QPB,0.286177083,
2018-10-13,,QPB,0.28559375,
2018-10-14,,QPB,0.276583333,
2018-10-15,,QPB,0.341052083,
2018-10-16,,QPB,0.308322917,
2018-10-17,,QPB,0.314302083,
2018-10-18,,QPB,0.29759375,
2018-10-19,,QPB,0.28625,
2018-10-20,,QPB,0.287916667,
2018-10-21,,QPB,0.276989583,
2018-10-22,,QPB,0.3500625,
2018-10-23,,QPB,0.342864583,
2018-10-24,,QPB,0.292822917,
2018-10-25,,QPB,0.278833333,
2018-10-26,,QPB,0.269177083,
2018-10-27,,QPB,0.264583333,
2018-10-28,,QPB,0.259833333,
2018-10-29,,QPB,0.217147368,
2018-10-30,,QPB,0.175645833,
2018-10-31,,QPB,0.1739375,
2018-11-01,,QPB,0.17259375,
2018-11-02,,QPB,0.19278125,
2018-11-03,,QPB,0.199458333,
2018-11-04,,QPB,0.354739583,
2018-11-05,,QPB,0.323958333,
2018-11-06,,QPB,0.259052083,
2018-11-07,,QPB,0.247166667,
2018-11-08,,QPB,0.267614583,
2018-11-09,,QPB,0.22028125,
2018-11-10,,QPB,0.2131875,
2018-11-11,,QPB,0.281041667,
2018-11-12,,QPB,0.258583333,
2018-11-13,,QPB,0.333114583,
2018-11-14,,QPB,0.331791667,
2018-11-15,,QPB,0.281520833,
2018-11-16,,QPB,0.2918125,
2018-11-17,,QPB,0.27528125,
2018-11-18,,QPB,0.234623656,
2018-11-19,,QPB,0.220645833,
2018-11-20,,QPB,0.213885417,
2018-11-21,,QPB,0.214697917,
2018-11-22,,QPB,0.203541667,
2018-11-23,,QPB,0.199,
2018-11-24,,QPB,0.19559375,
2018-11-25,,QPB,0.19190625,
2018-11-26,,QPB,0.187739583,
2018-11-27,,QPB,0.186239583,
2018-11-28,,QPB,0.18440625,
2018-11-29,,QPB,0.1823125,
2018-11-30,,QPB,0.17928125,
2018-12-01,,QPB,0.171145833,
2018-12-02,,QPB,0.17115625,
2018-12-03,,QPB,0.178645833,
2018-12-04,,QPB,0.17175,
2018-12-05,,QPB,0.170791667,
2018-12-06,,QPB,0.168458333,
2018-12-07,,QPB,0.17525,
2018-12-08,,QPB,0.205447917,
2018-12-09,,QPB,0.174333333,
2018-12-10,,QPB,0.167052083,
2018-12-11,,QPB,0.166875,
2018-12-12,,QPB,0.165083333,
2018-12-13,,QPB,0.161802083,
2018-12-14,,QPB,0.171166667,
2018-12-15,,QPB,0.166635417,
2018-12-16,,QPB,0.162125,
2018-12-17,,QPB,0.15878125,
2018-12-18,,QPB,0.157208333,
2018-12-19,,QPB,0.162010417,
2018-12-20,,QPB,0.1625625,
2018-12-21,,QPB,0.157270833,
2018-12-22,,QPB,0.16846875,
2018-12-23,,QPB,0.172270833,
2018-12-24,,QPB,0.169864583,
2018-12-25,,QPB,0.167166667,
2018-12-26,,QPB,0.161677083,
2018-12-27,,QPB,0.183458333,
2018-12-28,,QPB,0.289791667,
2018-12-29,,QPB,0.265395833,
2018-12-30,,QPB,0.212520833,
2018-12-31,,QPB,0.1773125,
2019-01-01,,QPB,0.174125,
2019-01-02,,QPB,0.170385417,
2019-01-03,,QPB,0.1635625,
2019-01-04,,QPB,0.1414375,
2019-01-05,,QPB,0.14296875,
2019-01-06,,QPB,0.139177083,
2019-01-07,,QPB,0.13815625,
2019-01-08,,QPB,0.136875,
2019-01-09,,QPB,0.14340625,
2019-01-10,,QPB,0.135666667,
2019-01-11,,QPB,0.130239583,
2019-01-12,,QPB,0.130385417,
2019-01-13,,QPB,0.14125,
2019-01-14,,QPB,0.131291667,
2019-01-15,,QPB,0.128208333,
2019-01-16,,QPB,0.129052083,
2019-01-17,,QPB,0.24315625,
2019-01-18,,QPB,0.163791667,
2019-01-19,,QPB,0.140916667,
2019-01-20,,QPB,0.137614583,
2019-01-21,,QPB,0.138760417,
2019-01-22,,QPB,0.148822917,
2019-01-23,,QPB,0.170125,
2019-01-24,,QPB,0.19896875,
2019-01-25,,QPB,0.201,
2019-01-26,,QPB,0.161020833,
2019-01-27,,QPB,0.14690625,
2019-01-28,,QPB,0.14175,
2019-01-29,,QPB,0.140989583,
2019-01-30,,QPB,0.1369375,
2019-01-31,,QPB,0.148864583,
2019-02-01,,QPB,0.135291667,
2019-02-02,,QPB,0.13228125,
2019-02-03,,QPB,0.130010417,
2019-02-04,,QPB,0.131010417,
2019-02-05,,QPB,0.126666667,
2019-02-06,,QPB,0.12484375,
2019-02-07,,QPB,0.121802083,
2019-02-08,,QPB,0.124875,
2019-02-09,,QPB,0.189802083,
2019-02-10,,QPB,0.2108125,
2019-02-11,,QPB,0.1688125,
2019-02-12,,QPB,0.158364583,
2019-02-13,,QPB,0.13678125,
2019-02-14,,QPB,0.15503125,
2019-02-15,,QPB,0.140364583,
2019-02-16,,QPB,0.134260417,
2019-02-17,,QPB,0.131020833,
2019-02-18,,QPB,0.128729167,
2019-02-19,,QPB,0.126489583,
2019-02-20,,QPB,0.145020833,
2019-02-21,,QPB,0.134625,
2019-02-22,,QPB,0.127291667,
2019-02-23,,QPB,0.124697917,
2019-02-24,,QPB,0.124104167,
2019-02-25,,QPB,0.128302083,
2019-02-26,,QPB,0.14821875,
2019-02-27,,QPB,0.240916667,
2019-02-28,,QPB,0.159479167,
2019-03-01,,QPB,0.146270833,
2019-03-02,,QPB,0.135020833,
2019-03-03,,QPB,0.130291667,
2019-03-04,,QPB,0.16978125,
2019-03-05,,QPB,0.1461875,
2019-03-06,,QPB,0.134791667,
2019-03-07,,QPB,0.13040625,
2019-03-08,,QPB,0.126291667,
2019-03-09,,QPB,0.143052083,
2019-03-10,,QPB,0.163791667,
2019-03-11,,QPB,0.189104167,
2019-03-12,,QPB,0.142427083,
2019-03-13,,QPB,0.131666667,
2019-03-14,,QPB,0.130895833,
2019-03-15,,QPB,0.12740625,
2019-03-16,,QPB,0.126770833,
2019-03-17,,QPB,0.12378125,
2019-03-18,,QPB,0.121677083,
2019-03-19,,QPB,0.119020833,
2019-03-20,,QPB,0.118822917,
2019-03-21,,QPB,0.11825,
2019-03-22,,QPB,0.126270833,
2019-03-23,,QPB,0.141,
2019-03-24,,QPB,0.1581875,
2019-03-25,,QPB,0.178833333,
2019-03-26,,QPB,0.128572917,
2019-03-27,,QPB,0.12184375,
2019-03-28,,QPB,0.11875,
2019-03-29,,QPB,0.117708333,
2019-03-30,,QPB,0.116760417,
2019-03-31,,QPB,0.116489583,
2019-04-01,,QPB,0.116260417,
2019-04-02,,QPB,0.118260417,
2019-04-03,,QPB,0.116229167,
2019-04-04,,QPB,0.130177083,
2019-04-05,,QPB,0.117854167,
2019-04-06,,QPB,0.121864583,
2019-04-07,,QPB,0.113041667,
2019-04-08,,QPB,0.112145833,
2019-04-09,,QPB,0.11265625,
2019-04-10,,QPB,0.11075,
2019-04-11,,QPB,0.112125,
2019-04-12,,QPB,0.114416667,
2019-04-13,,QPB,0.110052083,
2019-04-14,,QPB,0.120427083,
2019-04-15,,QPB,0.111895833,
2019-04-16,,QPB,0.121270833,
2019-04-17,,QPB,0.121916667,
2019-04-18,,QPB,0.11196875,
2019-04-19,,QPB,0.108208333,
2019-04-20,,QPB,0.1163125,
2019-04-21,,QPB,0.14796875,
2019-04-22,,QPB,0.14871875,
2019-04-23,,QPB,0.11715625,
2019-04-24,,QPB,0.111979167,
2019-04-25,,QPB,0.110020833,
2019-04-26,,QPB,0.110135417,
2019-04-27,,QPB,0.107802083,
2019-04-28,,QPB,0.222208333,
2019-04-29,,QPB,0.20475,
2019-04-30,,QPB,0.136322917,
2019-05-01,,QPB,0.184333333,
2019-05-02,,QPB,0.247677083,
2019-05-03,,QPB,0.149375,
2019-05-04,,QPB,0.13740625,
2019-05-05,,QPB,0.134895833,
2019-05-06,,QPB,0.166072917,
2019-05-07,,QPB,0.143979167,
2019-05-08,,QPB,0.132822917,
2019-05-09,,QPB,0.129083333,
2019-05-10,,QPB,0.135645833,
2019-05-11,,QPB,0.135052083,
2019-05-12,,QPB,0.139802083,
2019-05-13,,QPB,0.13146875,
2019-05-14,,QPB,0.12846875,
2019-05-15,,QPB,0.127333333,
2019-05-16,,QPB,0.126989583,
2019-05-17,,QPB,0.12484375,
2019-05-18,,QPB,0.122520833,
2019-05-19,,QPB,0.12228125,
2019-05-20,,QPB,0.225270833,
2019-05-21,,QPB,0.158625,
2019-05-22,,QPB,0.136864583,
2019-05-23,,QPB,0.132541667,
2019-05-24,,QPB,0.161145833,
2019-05-25,,QPB,0.142208333,
2019-05-26,,QPB,0.12978125,
2019-05-27,,QPB,0.145322917,
2019-05-28,,QPB,0.1783125,
2019-05-29,,QPB,0.19184375,
2019-05-30,,QPB,0.193885417,
2019-05-31,,QPB,0.15059375,
2017-01-01,canopy,QPA,16.35111111,0.811206996
2017-03-01,canopy,QPA,8.233333333,0.971865331
2017-05-01,canopy,QPA,12.69666667,1.807507389
2017-07-01,canopy,QPA,14.18444444,0.962264562
2017-09-01,canopy,QPA,6.933333333,0.68516016
2017-09-15,canopy,QPA,21.26222222,1.101193516
2017-10-05,canopy,QPA,89.44,1.217196232
2017-11-01,canopy,QPA,65.72222222,1.352234548
2017-12-01,canopy,QPA,65,1.693330052
2018-01-01,canopy,QPA,61.99555556,2.576096914
2018-02-01,canopy,QPA,56.79555556,1.699479586
2018-03-01,canopy,QPA,60.55111111,2.895381593
2018-04-01,canopy,QPA,49.11111111,2.799093328
2018-05-01,canopy,QPA,49.02444444,3.706738275
2018-06-01,canopy,QPA,51.27777778,3.658467263
2018-07-01,canopy,QPA,46.97333333,4.061098647
2018-08-01,canopy,QPA,49.02444444,4.132398789
2018-09-01,canopy,QPA,43.88222222,4.081111565
2018-10-01,canopy,QPA,42.61111111,3.216735942
2018-11-01,canopy,QPA,39.02888889,4.185076809
2018-12-01,canopy,QPA,37.84444444,3.48075148
2019-01-01,canopy,QPA,35.44666667,2.993452113
2019-02-01,canopy,QPA,32.58666667,2.977728441
2019-03-01,canopy,QPA,31.48888889,2.072966503
2019-04-01,canopy,QPA,34.06,3.429635549
2019-06-01,canopy,QPA,32.61555556,3.798064972
2017-01-01,canopy,QPB,11.87333333,0.946414286
2017-03-01,canopy,QPB,12.56666667,1.580924483
2017-05-01,canopy,QPB,13.82333333,1.334122544
2017-07-01,canopy,QPB,10.34222222,1.00423695
2017-09-01,canopy,QPB,6.933333333,0.68516016
2017-09-15,canopy,QPB,14.61777778,1.262464276
2017-10-05,canopy,QPB,72.25111111,5.827398039
2017-11-01,canopy,QPB,52.43333333,3.141591953
2017-12-01,canopy,QPB,51.62444444,1.277496587
2018-01-01,canopy,QPB,49.31333333,0.914117668
2018-02-01,canopy,QPB,44.66222222,0.609411779
2018-03-01,canopy,QPB,40.53111111,1.415776627
2018-04-01,canopy,QPB,34.60888889,1.947805349
2018-05-01,canopy,QPB,30.70888889,1.711224744
2018-06-01,canopy,QPB,38.65333333,1.814833938
2018-07-01,canopy,QPB,36.34222222,2.090705475
2018-08-01,canopy,QPB,33.68444444,2.109185672
2018-09-01,canopy,QPB,38.42222222,3.102429952
2018-10-01,canopy,QPB,36.19777778,2.81425823
2018-11-01,canopy,QPB,36.71777778,3.891270065
2018-12-01,canopy,QPB,34.78222222,3.091212356
2019-01-01,canopy,QPB,24.29555556,1.73880156
2019-02-01,canopy,QPB,31.14222222,2.461919857
2019-03-01,canopy,QPB,28.02222222,1.286772208
2019-04-01,canopy,QPB,33.59777778,1.72995968
2019-06-01,canopy,QPB,41.16666667,3.365245575
2017-01-10,leaflitter,QPA,0.59073724,0.099961399
2017-01-24,leaflitter,QPA,1.043073184,0.579905103
2017-02-10,leaflitter,QPA,1.449460692,0.5331394
2017-02-21,leaflitter,QPA,1.070415879,0.17416262
2017-03-06,leaflitter,QPA,1.478812224,0.280221578
2017-03-20,leaflitter,QPA,0.758169052,0.229018575
2017-04-03,leaflitter,QPA,1.390764245,0.250961777
2017-04-18,leaflitter,QPA,1.199747952,0.242011095
2017-05-05,leaflitter,QPA,1.76248193,0.580868511
2017-05-16,leaflitter,QPA,2.046457009,0.758053083
2017-06-02,leaflitter,QPA,1.340765039,0.280990696
2017-06-19,leaflitter,QPA,1.126654064,0.205524452
2017-07-05,leaflitter,QPA,1.44361413,0.538187745
2017-07-21,leaflitter,QPA,1.640181947,0.360466191
2017-08-14,leaflitter,QPA,1.389020164,0.241262523
2017-08-29,leaflitter,QPA,1.552930057,0.31502291
2017-09-15,leaflitter,QPA,5.859557434,2.403493734
2017-09-30,leaflitter,QPA,NA,NA
2017-10-18,leaflitter,QPA,1.242281033,0.45354203
2017-10-30,leaflitter,QPA,0.129568368,0.033424621
2017-11-14,leaflitter,QPA,0.082028085,0.024831559
2017-11-30,leaflitter,QPA,0.149004781,0.055874872
2017-12-13,leaflitter,QPA,0.159589937,0.068658113
2017-12-29,leaflitter,QPA,0.192875709,0.036016809
2018-01-23,leaflitter,QPA,0.091115312,0.02916413
2018-01-31,leaflitter,QPA,1.247637051,0.983084824
2018-02-16,leaflitter,QPA,0.199373819,0.056649977
2018-02-28,leaflitter,QPA,0.098456207,0.019787275
2018-03-14,leaflitter,QPA,0.218066433,0.052082207
2018-03-28,leaflitter,QPA,0.297731569,0.111237841
2018-04-13,leaflitter,QPA,0.331845238,0.095440684
2018-04-26,leaflitter,QPA,0.501465201,0.240573465
2018-05-16,leaflitter,QPA,0.757380952,0.228660821
2018-05-30,leaflitter,QPA,0.204081633,0.054795788
2018-06-16,leaflitter,QPA,0.25922619,0.067177351
2018-06-30,leaflitter,QPA,0.507142857,0.155367235
2018-07-16,leaflitter,QPA,0.316246499,0.048668343
2018-07-30,leaflitter,QPA,0.288435374,0.071797987
2018-08-14,leaflitter,QPA,0.470793651,0.135493586
2018-08-28,leaflitter,QPA,0.363945578,0.067979953
2018-09-17,leaflitter,QPA,0.477142857,0.124955119
2018-09-28,leaflitter,QPA,0.308225108,0.086133529
2018-10-12,leaflitter,QPA,0.244782313,0.05523807
2018-10-30,leaflitter,QPA,0.441955026,0.182521104
2018-11-15,leaflitter,QPA,0.308654762,0.080066252
2018-11-30,leaflitter,QPA,0.353201465,0.201275965
2018-12-13,leaflitter,QPA,0.132142857,0.034386447
2018-12-31,leaflitter,QPA,0.570899471,0.238726969
2019-01-18,leaflitter,QPA,0.10952381,0.027257665
2019-01-31,leaflitter,QPA,0.174867725,0.058827596
2019-02-15,leaflitter,QPA,0.401904762,0.100135347
2019-02-25,leaflitter,QPA,0.287619048,0.064348196
2019-03-14,leaflitter,QPA,0.641456583,0.255463959
2019-03-29,leaflitter,QPA,1.220068027,0.348380082
2019-04-15,leaflitter,QPA,0.911677871,0.22643556
2019-04-29,leaflitter,QPA,1.013363946,0.35132029
2019-05-17,leaflitter,QPA,0.619343915,0.107473237
2019-05-29,leaflitter,QPA,0.652972222,0.120387499
2017-01-10,leaflitter,QPB,0.498109641,0.101849269
2017-01-24,leaflitter,QPB,0.372333243,0.082440706
2017-02-10,leaflitter,QPB,0.83981986,0.110021838
2017-02-21,leaflitter,QPB,0.574984247,0.145351657
2017-03-06,leaflitter,QPB,1.248818526,0.284498848
2017-03-20,leaflitter,QPB,0.76289495,0.117823371
2017-04-03,leaflitter,QPB,1.306373211,0.290802356
2017-04-18,leaflitter,QPB,1.554505356,0.210083591
2017-05-05,leaflitter,QPB,1.980707217,0.560306114
2017-05-16,leaflitter,QPB,2.468637223,0.356263767
2017-06-02,leaflitter,QPB,2.434115423,0.463658317
2017-06-19,leaflitter,QPB,1.622243226,0.341949372
2017-07-05,leaflitter,QPB,1.993442817,0.666325894
2017-07-21,leaflitter,QPB,1.556297259,0.395957631
2017-08-14,leaflitter,QPB,1.147408633,0.239531817
2017-08-29,leaflitter,QPB,2.050724638,0.401104036
2017-09-15,leaflitter,QPB,8.419882131,1.41485567
2017-09-30,leaflitter,QPB,NA,NA
2017-10-18,leaflitter,QPB,2.860743541,0.383803608
2017-10-30,leaflitter,QPB,0.58010397,0.263900544
2017-11-14,leaflitter,QPB,0.543815825,0.237729981
2017-11-30,leaflitter,QPB,0.247970644,0.127132543
2017-12-13,leaflitter,QPB,0.503126363,0.304110587
2017-12-29,leaflitter,QPB,0.44098535,0.18678471
2018-01-23,leaflitter,QPB,0.284877127,0.086941932
2018-01-31,leaflitter,QPB,0.636814745,0.108637133
2018-02-16,leaflitter,QPB,0.270853025,0.059689233
2018-02-28,leaflitter,QPB,0.478890989,0.101851422
2018-03-14,leaflitter,QPB,0.398663246,0.049699433
2018-03-28,leaflitter,QPB,0.604239806,0.10664985
2018-04-13,leaflitter,QPB,0.84120983,0.211025807
2018-04-26,leaflitter,QPB,0.76959707,0.154185383
2018-05-16,leaflitter,QPB,0.69452381,0.171529236
2018-05-30,leaflitter,QPB,0.394217687,0.107599239
2018-06-16,leaflitter,QPB,0.618154762,0.094439078
2018-06-30,leaflitter,QPB,0.543197279,0.124919491
2018-07-16,leaflitter,QPB,0.599107143,0.141182207
2018-07-30,leaflitter,QPB,0.69452381,0.171529236
2018-08-14,leaflitter,QPB,0.313650794,0.071667326
2018-08-28,leaflitter,QPB,0.572789116,0.099752884
2018-09-17,leaflitter,QPB,0.549047619,0.159410921
2018-09-28,leaflitter,QPB,0.526839827,0.145954514
2018-10-12,leaflitter,QPB,0.465214286,0.119371436
2018-10-30,leaflitter,QPB,0.406902116,0.096272047
2018-11-15,leaflitter,QPB,0.380446429,0.087148633
2018-11-30,leaflitter,QPB,0.461497802,0.162845226
2018-12-13,leaflitter,QPB,0.284955556,0.066836036
2018-12-31,leaflitter,QPB,0.617724868,0.252724594
2019-01-18,leaflitter,QPB,0.307142857,0.076849664
2019-01-31,leaflitter,QPB,0.882804233,0.685053641
2019-02-15,leaflitter,QPB,3.122634921,2.531448161
2019-02-25,leaflitter,QPB,0.56952381,0.147445195
2019-03-14,leaflitter,QPB,0.429691877,0.062219072
2019-03-29,leaflitter,QPB,0.654918367,0.168040968
2019-04-15,leaflitter,QPB,0.840680672,0.237115711
2019-04-29,leaflitter,QPB,1.062289116,0.238210335
2019-05-17,leaflitter,QPB,1.068857143,0.371572394
2019-05-29,leaflitter,QPB,0.652972222,0.120387499
2017-01-14,chla,QPA,654.5472517,102.8953738
2017-02-11,chla,QPA,699.206744,103.792887
2017-03-11,chla,QPA,440.4347684,59.47044862
2017-04-08,chla,QPA,291.3104578,57.75310965
2017-05-14,chla,QPA,443.4719584,63.14578989
2017-06-14,chla,QPA,503.3978852,105.1656103
2017-07-08,chla,QPA,312.151594,48.02815262
2017-08-11,chla,QPA,350.6043855,54.47988099
2017-09-10,chla,QPA,246.4762714,48.01257552
2017-10-03,chla,QPA,438.4715559,96.54318535
2017-11-04,chla,QPA,401.9465409,75.35573231
2017-12-07,chla,QPA,416.6272638,64.37181295
2018-01-23,chla,QPA,443.4719584,63.14578989
2018-02-15,chla,QPA,602.6309492,122.1462599
2018-03-13,chla,QPA,553.3962158,303.0746455
2018-04-12,chla,QPA,370.5898558,116.3213434
2018-05-01,chla,QPA,1187.758066,302.5761566
2018-06-15,chla,QPA,383.8567061,27.91609444
2018-07-01,chla,QPA,632.2876077,103.7508446
2018-08-01,chla,QPA,737.4981535,132.5544964
2018-09-09,chla,QPA,501.6678996,81.05818638
2018-10-04,chla,QPA,529.4228218,61.12624378
2018-11-06,chla,QPA,603.1443905,245.2584298
2018-12-05,chla,QPA,756.1969844,99.76699507
2019-01-15,chla,QPA,625.5200665,36.97150445
2019-02-07,chla,QPA,659.6718085,48.26640835
2019-03-07,chla,QPA,695.9245702,123.0183826
2019-04-05,chla,QPA,569.266996,124.5672692
2019-05-03,chla,QPA,632.6844527,162.8354793
2019-06-15,chla,QPA,448.1644533,51.77520014
2017-01-14,chla,QPB,781.6304023,112.6982895
2017-02-11,chla,QPB,737.6499676,137.0997185
2017-03-11,chla,QPB,459.9962607,89.81530706
2017-04-08,chla,QPB,498.3905585,113.2385261
2017-05-14,chla,QPB,457.8817308,127.9234881
2017-06-14,chla,QPB,327.5024783,63.87063841
2017-07-08,chla,QPB,290.1834237,48.74914311
2017-08-11,chla,QPB,281.1959694,33.31850788
2017-09-10,chla,QPB,324.0653575,58.27946162
2017-10-03,chla,QPB,211.0905858,46.9240342
2017-11-04,chla,QPB,283.6498777,41.85550024
2017-12-07,chla,QPB,243.3050225,27.43729021
2018-01-23,chla,QPB,356.4577442,58.59823192
2018-02-15,chla,QPB,284.4687349,40.98854942
2018-03-13,chla,QPB,160.7727327,23.43752365
2018-04-12,chla,QPB,273.1556963,61.28517522
2018-05-01,chla,QPB,360.5967635,56.13028582
2018-06-15,chla,QPB,383.3362913,19.2108202
2018-07-01,chla,QPB,325.3622074,106.7875646
2018-08-01,chla,QPB,478.5620087,47.13452724
2018-09-09,chla,QPB,476.441128,178.4949546
2018-10-04,chla,QPB,669.6472281,163.4109618
2018-11-06,chla,QPB,499.6568013,67.84087244
2018-12-05,chla,QPB,455.4158849,75.78737607
2019-01-15,chla,QPB,505.6722747,148.4530795
2019-02-07,chla,QPB,613.8623383,131.1226248
2019-03-07,chla,QPB,476.7460255,138.783793
2019-04-05,chla,QPB,591.6372829,238.5995644
2019-05-03,chla,QPB,408.5775834,112.9419512
2019-06-15,chla,QPB,312.0626091,49.43465654
2017-01-01,BOM,QPA,86.72706611,87.01530425
2017-02-01,BOM,QPA,82.85466222,63.91476437
2017-03-01,BOM,QPA,96.767645,98.64988439
2017-04-01,BOM,QPA,50.70111056,28.26759575
2017-05-01,BOM,QPA,73.72938944,79.59182838
2017-06-01,BOM,QPA,45.61560611,87.43280892
2017-07-01,BOM,QPA,55.54918167,108.2880309
2017-08-01,BOM,QPA,21.744205,22.75183965
2017-09-01,BOM,QPA,12.29721944,15.84872716
2017-10-01,BOM,QPA,NA,NA
2017-11-01,BOM,QPA,28.45720333,41.93718972
2017-12-01,BOM,QPA,22.82294556,38.49749231
2018-01-01,BOM,QPA,0.155003333,0.46501
2018-02-01,BOM,QPA,283.7861167,553.7525977
2018-03-01,BOM,QPA,22.41138,17.45366626
2018-04-01,BOM,QPA,53.21649217,43.40701506
2018-05-01,BOM,QPA,337.3733244,699.8398134
2018-06-01,BOM,QPA,8.228458333,4.915486642
2018-07-01,BOM,QPA,23.09522667,14.79507166
2018-08-01,BOM,QPA,18.28202778,23.70981194
2018-09-01,BOM,QPA,15.20998944,24.11506294
2018-10-01,BOM,QPA,34.392555,45.56726352
2018-11-01,BOM,QPA,13.29966667,10.26957903
2018-12-01,BOM,QPA,35.34011333,78.87637702
2019-01-01,BOM,QPA,33.68853889,29.64080926
2019-02-01,BOM,QPA,19.43943833,18.18313195
2019-03-01,BOM,QPA,38.10328944,25.87826857
2019-04-01,BOM,QPA,43.31518611,62.84276261
2019-05-01,BOM,QPA,NA,NA
2019-06-01,BOM,QPA,17.55006333,12.30922419
2017-01-01,BOM,QPB,201.9930217,199.9865666
2017-02-01,BOM,QPB,123.9264567,178.7587386
2017-03-01,BOM,QPB,152.0964706,158.0161277
2017-04-01,BOM,QPB,345.7623689,439.5567735
2017-05-01,BOM,QPB,162.8900367,272.3506429
2017-06-01,BOM,QPB,148.4364456,231.0172806
2017-07-01,BOM,QPB,54.93319094,71.11381265
2017-08-01,BOM,QPB,91.61504611,59.55612469
2017-09-01,BOM,QPB,14.38332833,13.85367106
2017-10-01,BOM,QPB,NA,NA
2017-11-01,BOM,QPB,NA,NA
2017-12-01,BOM,QPB,313.8157172,565.9280108
2018-01-01,BOM,QPB,NA,NA
2018-02-01,BOM,QPB,508.9310294,846.8580566
2018-03-01,BOM,QPB,347.0695106,233.9753656
2018-04-01,BOM,QPB,133.6968078,133.7223688
2018-05-01,BOM,QPB,150.4348728,262.1959087
2018-06-01,BOM,QPB,81.56495167,97.54309424
2018-07-01,BOM,QPB,67.25110167,81.86775303
2018-08-01,BOM,QPB,60.52356056,47.67147989
2018-09-01,BOM,QPB,31.58521778,33.04692209
2018-10-01,BOM,QPB,34.88386111,37.7433205
2018-11-01,BOM,QPB,57.15701,59.11389067
2018-12-01,BOM,QPB,48.898885,72.5725364
2019-01-01,BOM,QPB,27.95613556,30.77482375
2019-02-01,BOM,QPB,60.48564889,60.41133626
2019-03-01,BOM,QPB,60.48965222,59.81817073
2019-04-01,BOM,QPB,79.39222833,78.46546803
2019-05-01,BOM,QPB,14.194235,12.77816117
2019-06-01,BOM,QPB,NA,NA
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,Huracan
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,Use este punto en el grafico
,,,,Noviembre
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
